family_code,source_field_code,field_code,option_value,series_code,workbook_name,worksheet_name,source_row,source_field_cell,source_value_cell,source_series_cell,source_profile
FYBROC,F_CouplingGuard,COUPLING_GUARD,By_Others,3000,Fybroc Attributes and Constraints.xlsx,MAIN,42,B42,C42,J42,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,Supplied_by_Fybroc,1500,Fybroc Attributes and Constraints.xlsx,MAIN,43,B43,C43,E43,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,Supplied_by_Fybroc,1600,Fybroc Attributes and Constraints.xlsx,MAIN,43,B43,C43,G43,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,Supplied_by_Fybroc,3000,Fybroc Attributes and Constraints.xlsx,MAIN,43,B43,C43,J43,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,Supplied_by_Fybroc,5500,Fybroc Attributes and Constraints.xlsx,MAIN,43,B43,C43,K43,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,By_Others,1500,Fybroc Attributes and Constraints.xlsx,MAIN,44,B44,C44,E44,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,By_Others,1600,Fybroc Attributes and Constraints.xlsx,MAIN,44,B44,C44,G44,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,By_Others,3000,Fybroc Attributes and Constraints.xlsx,MAIN,44,B44,C44,J44,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Coupling_Option,COUPLING_OPTION,By_Others,5500,Fybroc Attributes and Constraints.xlsx,MAIN,44,B44,C44,K44,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_CycloneSep,CYCLONE_SEPARATOR,Not_Included,1500,Fybroc Attributes and Constraints.xlsx,MAIN,45,B45,C45,E45,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_CycloneSep,CYCLONE_SEPARATOR,Not_Included,1530,Fybroc Attributes and Constraints.xlsx,MAIN,45,B45,C45,F45,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_CycloneSep,CYCLONE_SEPARATOR,Not_Included,3000,Fybroc Attributes and Constraints.xlsx,MAIN,45,B45,C45,J45,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_CycloneSep,CYCLONE_SEPARATOR,By_Fybroc,1500,Fybroc Attributes and Constraints.xlsx,MAIN,46,B46,C46,E46,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_CycloneSep,CYCLONE_SEPARATOR,By_Fybroc,1530,Fybroc Attributes and Constraints.xlsx,MAIN,46,B46,C46,F46,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_CycloneSep,CYCLONE_SEPARATOR,By_Fybroc,3000,Fybroc Attributes and Constraints.xlsx,MAIN,46,B46,C46,J46,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Not_Supplied_by_Fybroc,1500,Fybroc Attributes and Constraints.xlsx,MAIN,47,B47,C47,E47,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Not_Supplied_by_Fybroc,1530,Fybroc Attributes and Constraints.xlsx,MAIN,47,B47,C47,F47,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Not_Supplied_by_Fybroc,1600,Fybroc Attributes and Constraints.xlsx,MAIN,47,B47,C47,G47,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Not_Supplied_by_Fybroc,1630,Fybroc Attributes and Constraints.xlsx,MAIN,47,B47,C47,H47,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Not_Supplied_by_Fybroc,2530,Fybroc Attributes and Constraints.xlsx,MAIN,47,B47,C47,I47,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Not_Supplied_by_Fybroc,3000,Fybroc Attributes and Constraints.xlsx,MAIN,47,B47,C47,J47,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Not_Supplied_by_Fybroc,5500,Fybroc Attributes and Constraints.xlsx,MAIN,47,B47,C47,K47,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Supplied_by_Fybroc,1500,Fybroc Attributes and Constraints.xlsx,MAIN,48,B48,C48,E48,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Supplied_by_Fybroc,1530,Fybroc Attributes and Constraints.xlsx,MAIN,48,B48,C48,F48,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
FYBROC,F_Dynamic_Impeller,DYNAMIC_IMPELLER,Supplied_by_Fybroc,1600,Fybroc Attributes and Constraints.xlsx,MAIN,48,B48,C48,G48,C:\Users\makorede\Downloads\Combine_partnumbering\config\constraint_profiles\fybroc_series_field_options.json
