family_code,workbook_role,workbook_name,input_worksheet,input_range,field_code,field_name,defined_name,source_worksheet,source_range,option_code,option_description,source_cell,display_order,confidence,source_profile
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,S_16,S-16,E20,160,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,S_17,S-17,E21,170,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,S_18,S-18,E22,180,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,S_19,S-19,E23,190,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,18,18,E24,200,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,19,19,E25,210,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,20,20,E26,220,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,21,21,E27,230,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,22,22,E28,240,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,23,23,E29,250,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,24,24,E30,260,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,25,25,E31,270,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,26,26,E32,280,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,27,27,E33,290,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,28,28,E34,300,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,29,29,E35,310,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,30,30,E36,320,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,31,31,E37,330,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,32,32,E38,340,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,33,33,E39,350,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,34,34,E40,360,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,35,35,E41,370,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,36,36,E42,380,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,37,37,E43,390,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,38,38,E44,400,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,39,39,E45,410,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,40,40,E46,420,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,41,41,E47,430,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,42,42,E48,440,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,43,43,E49,450,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,44,44,E50,460,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,45,45,E51,470,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,46,46,E52,480,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,47,47,E53,490,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,48,48,E54,500,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,49,49,E55,510,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,50,50,E56,520,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,51,51,E57,530,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,52,52,E58,540,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,53,53,E59,550,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,54,54,E60,560,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,55,55,E61,570,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,56,56,E62,580,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,57,57,E63,590,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,58,58,E64,600,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,59,59,E65,610,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,60,60,E66,620,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,61,61,E67,630,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,62,62,E68,640,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,63,63,E69,650,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,64,64,E70,660,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,65,65,E71,670,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,66,66,E72,680,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,67,67,E73,690,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,68,68,E74,700,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Setting-Length-Vertical'!E5:E206,SETTING_LENGTH,Setting/Length Dimension,Vertical_Setting_L_Dimension,Setting-Length-Vertical,E5:E206,69,69,E75,710,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
